nli_id,url,period_detected,live_status,problem,current_034,suggested_034,heading_rom,heading_heb,wikidata,batch_921,pipeline_result
987013553562605171,https://www.nli.org.il/he/authorities/987013553562605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0092220 f=N0561050 g=,,Bølling Lake (Denmark),אגם בולינג (דנמרק),Q1020215,css 202507,skipped: no valid 034
987013553573305171,https://www.nli.org.il/he/authorities/987013553573305171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E0093356 f=N0471425 9°33′56″E g=,,Eschnerberg (Liechtenstein),אשנרברג (ליכטנשטיין),Q1367118,css 202507,skipped: no valid 034
987013553561205171,https://www.nli.org.il/he/authorities/987013553561205171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 0040740 e= f=N0502144 g=,,Cattewater (England),קטווטר (אנגליה),Q5054084,css 202507,skipped: no valid 034
987013617167805171,https://www.nli.org.il/he/authorities/987013617167805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0054713 f=N0500501 g=,,Rachamps (Belgium),רשאן (בלגיה),Q1946278,css 202508,skipped: no valid 034
987013617168005171,https://www.nli.org.il/he/authorities/987013617168005171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e= f=N53.2498 W 1.9259 g=,,Poole's Cavern (England),מערת פול (אנגליה),Q15267449,css 202508,skipped: no valid 034
987013617162705171,https://www.nli.org.il/he/authorities/987013617162705171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0725500 f=N 0392000 g=,,Trans-Alay Range,הרי טרנס-אלאי,Q1206886,css 202509,skipped: no valid 034
987013617169705171,https://www.nli.org.il/he/authorities/987013617169705171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0521711 f=N0325411 g=,,Zefreh (Iran),זפרה (איראן),Q5955073,css 202508,skipped: no valid 034
987013617169805171,https://www.nli.org.il/he/authorities/987013617169805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 0033725 e= f=N 0395410 g=,,Yepes (Spain),יפס (ספרד),Q1442903,css 202508,skipped: no valid 034
987013553561705171,https://www.nli.org.il/he/authorities/987013553561705171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 53371.2 e= f=N 491658.8 g=,,Lumsden (Newfoundland and Labrador),לומסדן (ניופאונדלנד ולברדור),Q6703440,css 202507,skipped: no valid 034
987013588386805171,https://www.nli.org.il/he/authorities/987013588386805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0074954 f=N0501331 g=,,Miehlen (Germany),מיהלן (גרמניה),Q631119,css 202508,skipped: no valid 034
987013612473405171,https://www.nli.org.il/he/authorities/987013612473405171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0291448 f=N0530342 g=,,Syaliba (Belarus),סיאליבה (בלארוס),Q16696015,css 202508,skipped: no valid 034
987013553547105171,https://www.nli.org.il/he/authorities/987013553547105171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 02652 f=N 05518 g=,,Kaziany (Belarus),קזיאני (בלארוס),Q2626927,css 202507,skipped: no valid 034
987013553558205171,https://www.nli.org.il/he/authorities/987013553558205171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 0171948 e= f=N0642512 g=,,Grímsvötn (Iceland),גרימסווטן (איסלנד),Q182913,css 202507,skipped: no valid 034
987013588383605171,https://www.nli.org.il/he/authorities/987013588383605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0445745 f=N0404641 g=,,Haghartsin (Armenia),האגהרצין (ארמניה),Q2536499,css 202508,skipped: no valid 034
987013552079805171,https://www.nli.org.il/he/authorities/987013552079805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 013500 f=N0574730 g=,,Viskan River (Sweden),נהר ויסקן (שוודיה),Q1537948,css 202507,skipped: no valid 034
987013553547605171,https://www.nli.org.il/he/authorities/987013553547605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0073208 f=N 494130 g=,,Hoppstädten (Germany),הופשטטן (גרמניה),Q563769,css 202507,skipped: no valid 034
987013553549305171,https://www.nli.org.il/he/authorities/987013553549305171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 0785146 e= f=N 0355429 g=,,Research Triangle Park (N.C.),פארק מחקר המשולש (קרולינה הצפונית),Q1187093,css 202507,skipped: no valid 034
987013553560105171,https://www.nli.org.il/he/authorities/987013553560105171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 03810 f=N 01040 g=,,Debre Werq (Ethiopia),דברה ורק (אתיופיה),Q3020936,css 202507,skipped: no valid 034
987013553560605171,https://www.nli.org.il/he/authorities/987013553560605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 1113420 e= f=N0331013 g=,,San Tan Valley (Ariz.),סן טן ואלי (אריזונה),Q5241708,css 202507,skipped: no valid 034
987013553546605171,https://www.nli.org.il/he/authorities/987013553546605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 013010 f=N0502042 g=,,"Krásný Les (Karlovarský kraj, Czech Republic)","קרסני לס (מחוז קארלובץ, צ'כיה)",Q612974,css 202507,skipped: no valid 034
987013553558105171,https://www.nli.org.il/he/authorities/987013553558105171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0135655 f=N 009563 g=,,Guider (Cameroon),גידר (קמרון),Q2708439,css 202507,skipped: no valid 034
987013553561805171,https://www.nli.org.il/he/authorities/987013553561805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0113802.69 f=N0433133.82 g=,,Castiglione Ubertini (Italy),קסטיליונה אוברטיני (איטליה),Q3663055,css 202507,skipped: no valid 034
987013553571805171,https://www.nli.org.il/he/authorities/987013553571805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 01003 f=N 05128 g=,,Gelliehausen (Germany),גליהאוזן (גרמניה),Q1499751,css 202507,skipped: no valid 034
987013553572705171,https://www.nli.org.il/he/authorities/987013553572705171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 021°9 f=N 0467 g=,,Felnac (Romania),פלנק (רומניה),Q5056375,css 202507,skipped: no valid 034
987013553562305171,https://www.nli.org.il/he/authorities/987013553562305171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E0032429 f=N 051224 g=,,Cadzand (Netherlands),קדזנד (הולנד),Q1025352,css 202507,skipped: no valid 034
987013609578405171,https://www.nli.org.il/he/authorities/987013609578405171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 0052815 f=N0442333 g=,,Rosans (France),רוזאנס (צרפת),Q1020764,css 202508,skipped: no valid 034
987013612472805171,https://www.nli.org.il/he/authorities/987013612472805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d=W 0734653 e= f=N0422325 g=,,Stuyvesant (N.Y.),סטייווסנט (ניו יורק),Q3708883,css 202508,skipped: no valid 034
987013617161905171,https://www.nli.org.il/he/authorities/987013617161905171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g),[] d= e=E 02344 f=N 05040 g=,,"Turkowice (Lublin Voivodeship, Poland)","טורקוביצה (מחוז לובלין, פולין)",Q742619,css 202509,skipped: no valid 034
987013526575805171,https://www.nli.org.il/he/authorities/987013526575805171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g)+other,[] d=W 11354 e= f=N4100N g=,,Pilot Valley Playa (Nevada and Utah),פיילוט ואלי פלאיה (נבדה ויוטה),Q7194465,css 202507,skipped: no valid 034
987013526576605171,https://www.nli.org.il/he/authorities/987013526576605171,20260305-20260311,live,contains-space+incomplete-point (missing $e and/or $g)+other,[] d= e=E 024.646 f=N054.627. g=,,Nečiūnai (Lithuania),נצ'יונאי (ליטא),Q12666817,css 202507,skipped: no valid 034
987012882070405171,https://www.nli.org.il/he/authorities/987012882070405171,20250122-20250128,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W099.27298 e= f=N018.30089 g=,,Atopula (Mexico),אטופולה (מקסיקו),Q20252706,css 202408,skipped: no valid 034
987013617164605171,https://www.nli.org.il/he/authorities/987013617164605171,20251125-20251201,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E0.3207 f=N51.4160 g=,,Southfleet (England),סאותפליט (אנגליה),Q1888467,css 202509,skipped: no valid 034
987013617163005171,https://www.nli.org.il/he/authorities/987013617163005171,20251125-20251201,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W2.3885 e= f=N12.3317 g=,,Tiogo Mossi (Burkina Faso),טיוגו מוסי (בורקינה פאסו),Q7808716,css 202509,skipped: no valid 034
987013435606105171,https://www.nli.org.il/he/authorities/987013435606105171,20260115-20260121,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E39.915176 f=N40.206345 g=,,Büyüktepe Höyük (Turkey),בויוקטפה הויוק (טורקיה),,css 202505,skipped: no valid 034
987013588383205171,https://www.nli.org.il/he/authorities/987013588383205171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W2.3059 e= f=N50.9444 g=,,Hinton St. Mary (England),הינטון סנט מרי (אנגליה),Q1770969,css 202508,skipped: no valid 034
987013432793305171,https://www.nli.org.il/he/authorities/987013432793305171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W117.8584 e= f=N057.7882 g=,,Keg River (Alta.),קג ריבר (אלברטה),Q14874830,css 202505,skipped: no valid 034
987013553558305171,https://www.nli.org.il/he/authorities/987013553558305171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W2.2057 e= f=N52.4971 g=,,Greensforge (England),גרינספורג' (אנגליה),Q5604506,css 202507,skipped: no valid 034
987013588383505171,https://www.nli.org.il/he/authorities/987013588383505171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W1.924748 e= f=N52.53057 g=,,Hamstead (England),המסטד (אנגליה),Q5646419,css 202508,skipped: no valid 034
987013612473505171,https://www.nli.org.il/he/authorities/987013612473505171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E001.249 f=N041.445 g=,,Sarral (Spain),סראל (ספרד),Q1995219,css 202508,skipped: no valid 034
987013508125405171,https://www.nli.org.il/he/authorities/987013508125405171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E23.159 f=N37.380 g=,,Kranidi (Greece),קרנידי (יוון),Q743420,css 202506,skipped: no valid 034
987013617169105171,https://www.nli.org.il/he/authorities/987013617169105171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E12.5173 f=N41.8575 g=,,Vigna Randanini (Italy),ויניה רנדניני (איטליה),Q3663214,css 202508,skipped: no valid 034
987013432790705171,https://www.nli.org.il/he/authorities/987013432790705171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d=W145.7905556 e= f=N63.7830556 g=,,Donnelly Dome (Alaska),כיפת דונלי (אלסקה),Q49025459,css 202505,skipped: no valid 034
987013508129605171,https://www.nli.org.il/he/authorities/987013508129605171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E10.3347 f=N46.0278 g=,,Cemmo (Italy),צ'מו (איטליה),Q576418,css 202506,skipped: no valid 034
987013432790405171,https://www.nli.org.il/he/authorities/987013432790405171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E007.631 f=N051.038 g=,,Genkel River (Germany),נהר גנקל (גרמניה),Q879955,css 202505,skipped: no valid 034
987013432791605171,https://www.nli.org.il/he/authorities/987013432791605171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E135.5095 f= g=S019.80367,,Barkly Region (N.T.),אזור ברקלי (טריטוריה צפונית),Q1529979,css 202505,skipped: no valid 034
987013617166705171,https://www.nli.org.il/he/authorities/987013617166705171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g),[] d= e=E44.476862 f=N40.156965 g=,,Shengavit (Armenia),שנגוויט (ארמניה),Q7494260,css 202508,skipped: no valid 034
987013553563405171,https://www.nli.org.il/he/authorities/987013553563405171,20260305-20260311,live,decimal-degrees+incomplete-point (missing $e and/or $g)+other,[] d=W1.49° e= f=N52.370 g=,,Baginton (England),בגינטוןן (אנגליה),Q2021921,css 202507,skipped: no valid 034
987012398869205171,https://www.nli.org.il/he/authorities/987012398869205171,20241111-20241117,live,dms-missing-leading-zero,[geonames] d=E00149 e=E00149 f=N03536 g=N03536,d=E0000149 e=E0000149 f=N0003536 g=N0003536,Tissemsilt (Algeria : Province),טיסמסילט (אלג'יריה : פרובינציה),Q235805,css 202306,skipped: no valid 034
987012799072205171,https://www.nli.org.il/he/authorities/987012799072205171,20241118-20241124,live,dms-missing-leading-zero,[geonames] d=E03147 e=E03147 f=N02619 g=N02619,d=E0003147 e=E0003147 f=N0002619 g=N0002619,Bet Khallaf (Egypt),בית חלף (מצרים),Q803982,css 202405,skipped: no valid 034
987007933490305171,https://www.nli.org.il/he/authorities/987007933490305171,20250115-20250121,live,dms-missing-leading-zero,[geonames] d=N00944 e=N00944 f=N04922 g=N04922,d=N0000944 e=N0000944 f=N0004922 g=N0004922,Hohebach (Germany),הוהבך (גרמניה),,css 202001,skipped: no valid 034
987012876369305171,https://www.nli.org.il/he/authorities/987012876369305171,20250115-20250121,live,dms-missing-leading-zero,[geonames] d=E02114 e=E02114 f=N04951 g=N04951,d=E0002114 e=E0002114 f=N0004951 g=N0004951,Swoszowa (Poland),סוסוב (פולין),Q7659378,css 202408,skipped: no valid 034
987012922275805171,https://www.nli.org.il/he/authorities/987012922275805171,20250115-20250121,live,dms-missing-leading-zero,[geonames] d=E01105 e=E01105 f=N05322 g=N05322,d=E0001105 e=E0001105 f=N0005322 g=N0005322,Pritzier (Germany),פריציאר (גרמניה),Q674901,css 202409,skipped: no valid 034
987012859173605171,https://www.nli.org.il/he/authorities/987012859173605171,20250115-20250121,live,dms-missing-leading-zero,[geonames] d=E00842 e=E00842 f=N04438 g=N04438,d=E0000842 e=E0000842 f=N0004438 g=N0004438,Lerma (Italy),לרמה (איטליה),Q17376,css 202407,skipped: no valid 034
987012881572905171,https://www.nli.org.il/he/authorities/987012881572905171,20250115-20250121,live,dms-missing-leading-zero,[geonames] d=E00940 e=E00940 f=N05356 g=N05356,d=E0000940 e=E0000940 f=N0005356 g=N0005356,Wittenbergen (Germany),וויטנברגן (גרמניה),Q638135,css 202408,skipped: no valid 034
