recordId	period	category	bucket	action	confidence	note	heading	headingHeb	kimaId	kimaRom	kimaHeb	movedKm	nliCoords	kimaCoords	n034	src034	decision	decisionNote	nliWd	kimaWd	sameWd	featureType	featureEvidence	extentKm	nliWdLabel	kimaWdLabel	nliWdCoord	kimaWdCoord	dNliWd_Nli	dNliWd_Kima	dKimaWd_Kima	dKimaWd_Nli	nliWdNameOk	kimaWdNameOk	nliWdSrc	kimaWdSrc	fixedNliCoords	fix034	bboxHalfDiagKm
987007555977405171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q1542874 P31=river (extent ~616 km)	San Juan River (Colo.-Utah)	נהר סאן חואן (קולורדו-יוטה)	2117	San Juan River (Colo.-Utah)	נהר סאן חואן (קולורדו-יוטה)	354.5	[37.17972, -110.90083]	[37.3652846, -106.9005955]	1	geonames			Q1542874	Q1542874	True	extended	Q1542874 P31=river	616.4	San Juan River	San Juan River	[37.3652846, -106.9005955]	[37.3652846, -106.9005955]	354.5	0.0	0.0	354.5	True	True	024	WD			0.0
987007532293905171	20260219-20260225	location-move	homonym	apply-new	medium	"Kima WD -> Q5526323 ""Gas Works Park"" is a same-named place 7448 km from the NLI point; NLI heading qualifier disambiguates"	Gas Works Park (Seattle, Wash.)	פארק גז וורקס (סיאטל, וושינגטון)	5933	Gas Works Park (Seattle, Wash.)	פארק גז וורקס (סיאטל, וושינגטון)	7448.4	[47.63333, -12.36667]	[47.646, -122.335]	1	gnis				Q5526323	False	point	Q5526323 P31=urban park / historic district			Gas Works Park		[47.646, -122.335]			0.0	7448.4		True		WD			0.0
987007549116305171	20260219-20260225	location-move	homonym	apply-new	medium	"Kima geonames:4878067 -> Q2239844 ""Swaledale"" is a same-named place 6344 km from the NLI point; NLI heading qualifier disambiguates"	Swaledale (England)	סוויילדייל (אנגליה)	5708	Swaledale (England)	סוויילדייל (אנגליה)	6343.6	[54.36667, -1.95]	[42.97858, -93.31687]	1	other				Q2239844	False	point	Q2239844 P31=city in the United States	0.9		Swaledale		[42.978055555556, -93.315555555556]			0.1	6343.6		True		geonames:4878067			0.0
987007549584205171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q932376 P31=coast / tourism region (extent unknown)	Costa Cálida (Spain)	קוסטה קלידה (ספרד)	5478	Costa Cálida (Spain)	קוסטה קלידה (ספרד)	22.1	[37.71417, -0.99139]	[37.70338, -0.7402]	1	geonames				Q932376	False	extended	Q932376 P31=coast / tourism region			Costa Cálida		[37.56666666666667, -1.1666666666666667]			40.5	22.5		True		geonames:6949619			0.0
987007542107205171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q2741496 (Kima only) is 0 km from Kima, 399 km from NLI	Minahasa Peninsula (Indonesia)	חצי האי מינהאסה (אינדונזיה)	5077	Minahasa Peninsula (Indonesia)	חצי האי מינהאסה (אינדונזיה)	398.8	[1.0, 124.58333]	[0.83333333, 121]	1	geonet				Q2741496	False	extended	Q2741496 P31=peninsula; move 399 km exceeds extent			Minahasa Peninsula		[0.83333333, 121]			0.0	398.8		True		WD			0.0
987007537071505171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q6792164 P31=mountain (extent unknown)	Mau Escarpment (Kenya)	מתלול מאו (קניה)	4946	Mau Escarpment (Kenya)	מתלול מאו (קניה)	145.7	[-0.66667, 36.03333]	[0.61, 35.74]	1	geonames				Q6792164	False	extended	Q6792164 P31=mountain			Mau Escarpment		[0.61, 35.74]			0.0	145.7		True		WD			0.0
987007549454405171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q7697547 (Kima only) is 0 km from Kima, 259 km from NLI	Sawwan, Tall (Iraq)	תל סאוואן (עיראק)	5174	Sawwan, Tall (Iraq)	תל סאוואן (עיראק)	259.2	[36.21222, 42.64972]	[34.1167, 43.9]	1	geonet				Q7697547	False	point	Q7697547 P31=human settlement / archaeological site			Tell es-Sawwan		[34.1167, 43.9]			0.0	259.2		True		WD			0.0
987007551297805171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q160819 P31=river (extent ~1130 km)	Gambia River	נהר גמביה	4890	Gambia River	נהר גמביה	521.6	[13.46667, -16.56667]	[11.404888888889, -12.251472222222]	1	gnis				Q160819	False	extended	Q160819 P31=river; Kima LocationTypeId=2	1130.0		Gambia River		[11.404888888889, -12.251472222222]			0.0	521.6		True		WD			0.0
987007529816305171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q199580 P31=administrative region of Greece (extent ~141 km)	Central Greece and Euboea (Greece)	מרכז יוון ואביה (יוון)	3233	Central Greece and Euboea (Greece)	מרכז יוון ואביה (יוון)	58.7	[38.66667, 22.0]	[38.583333333333, 22.666666666667]	1	gnis			Q199580	Q199580	True	extended	Q199580 P31=administrative region of Greece	140.7	Central Greece Region	Central Greece Region	[38.583333333333, 22.666666666667]	[38.583333333333, 22.666666666667]	58.7	0.0	0.0	58.7	True	True	024	WD			0.0
987007539367105171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side (Q4221915 P31=13 Kohanic cities / biblical place)	Debir (Extinct city)	דביר (עיר קדומה)	3470	Debir (Extinct city)	דביר (עיר קדומה)	2102.5	[31.41667, 34.96667]	[12.91667, 39.21667]	1	geonames			Q4221915		False	point	Q4221915 P31=13 Kohanic cities / biblical place		Debir								True		024				0.0
987007537975705171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side	Siedliska (Poland)	שידליסקה (פולין)	18909	Siedliska (Poland)	שידליסקה (פולין)	223.9	[50.38333, 20.03333]	[50.73048, 23.15628]	1	other					False																		0.0
987007541740905171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q326951 P31=island group (extent ~28 km)	Auckland Islands (N.Z.)	איי אוקלנד (ניו זילנד)	4726	Auckland Islands (N.Z.)	איי אוקלנד (ניו זילנד)	28.4	[-50.66667, 166.5]	[-50.7, 166.1]	1	geonet				Q326951	False	extended	Q326951 P31=island group	28.2		Auckland Islands		[-50.7, 166.1]			0.0	28.4		True		WD			0.0
987007556428105171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q171649 P31=river (extent ~1060 km)	Ubangi River	נהר אובנגי	5997	Ubangi River	נהר אובנגי	735.6	[-0.5, 17.7]	[4.1230555555556, 22.435277777778]	1	geonet			Q171649	Q171649	True	extended	Q171649 P31=river; Kima LocationTypeId=2	1060.0	Ubangi River	Ubangi River	[4.1230555555556, 22.435277777778]	[4.1230555555556, 22.435277777778]	735.6	0.0	0.0	735.6	True	True	024	WD			0.0
987007536002205171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q31347 P31=architectural ensemble (extent ~1011 km)	Grand Canal (China)	תעלה הגדולה (סין)	1457	Grand Canal (China)	תעלה הגדולה (סין)	1117.6	[39.9, 116.73333]	[30.261388888888888, 120.2238888888889]	1	geonet			Q31347	Q31347	True	extended	Q31347 P31=architectural ensemble	1011.0	Grand Canal	Grand Canal	[30.261388888888888, 120.2238888888889]	[30.261388888888888, 120.2238888888889]	1117.6	0.0	0.0	1117.6	True	True	024	WD			0.0
987007543848305171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q168277 P31=gulf (extent unknown)	Suez, Gulf of	מפרץ סואץ	2439	Suez, Gulf of	מפרץ סואץ	78.4	[28.16667, 33.45]	[28.75, 33]	1	geonames				Q168277	False	extended	Q168277 P31=gulf; Kima LocationTypeId=2			Gulf of Suez		[28.75, 33]			0.0	78.4		True		WD			0.0
987007536457705171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q153085 P31=canal (extent ~171 km)	Rhein-Main-Donau-Kanal (Germany)	תעלת ריין-מיין-דונאו (גרמניה)	2039	Rhein-Main-Donau-Kanal (Germany)	תעלת ריין-מיין-דונאו (גרמניה)	80.0	[49.86667, 10.86667]	[49.191666666667, 11.250833333333]	1	geonames			Q153085	Q153085	True	extended	Q153085 P31=canal	170.7	Rhine-Main-Danube Canal	Rhine-Main-Danube Canal	[49.191666666667, 11.250833333333]	[49.191666666667, 11.250833333333]	80.0	0.0	0.0	80.0	True	True	024	WD			0.0
987007546927705171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q2428694 P31=Northern, Central and Southern Vietnam (extent unknown)	Vietnam, Northern	וייטנאם הצפונית	5850	Vietnam, Northern	ויטנם הצפונית	51.9	[22.0, 105.0]	[21.58, 105.22]	1	geonames				Q2428694	False	extended	Q2428694 P31=Northern, Central and Southern Vietnam			Northern Vietnam		[21.58, 105.22]			0.0	51.9		True		WD			0.0
987007551667905171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q87172 P31=protected area / national park / wildlife refuge (extent ~52 km)	Urewera National Park (N.Z.)	פארק לאומי אורוורה (ניו זילנד)	5715	Urewera National Park (N.Z.)	פארק לאומי אורוורה (ניו זילנד)	41.2	[-38.5, 177.5]	[-38.539, 177.029]	1	geonames				Q87172	False	extended	Q87172 P31=protected area / national park / wildlife refuge	52.0		Te Urewera National Park		[-38.539, 177.029]			0.0	41.2		True		WD			0.0
987007536485905171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q34675 P31=sea / gulf (extent ~989 km)	Persian Gulf	המפרץ הפרסי	2134	Persian Gulf	מפרץ הפרסי	149.2	[27.0, 51.0]	[26, 52]	1	geonames			Q34675	Q34675	True	extended	Q34675 P31=sea / gulf; Kima LocationTypeId=2	989.0	Persian Gulf	Persian Gulf	[26, 52]	[26, 52]	149.2	0.0	0.0	149.2	True	True	024	WD			0.0
987007531754105171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q11812902 P31=transboundary protected area (extent ~137 km)	Serengeti National Park (Tanzania)	פארק לאומי סרנגטי (טנזניה)	2090	Serengeti National Park (Tanzania)	פארק לאומי סרנגטי (טנזניה)	29.6	[-2.33333, 34.83333]	[-2.3327777777778, 34.566666666667]	1	geonames			Q11812902	Q11812902	True	extended	Q11812902 P31=transboundary protected area	137.1	Serengeti National Park	Serengeti National Park	[-2.4, 34.6]	[-2.4, 34.6]	27.0	8.3	8.3	27.0	True	True	024	WD			0.0
987007543967105171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q2892300 is 0 km from Kima, 242 km from NLI	Lafourche, Bayou (La.)	באיו לאפורש (לואיזיאנה)	90067	Lafourche, Bayou (La.)	באיו לאפורש (לואיזיאנה)	242.0	[32.12194, -91.96806]	[30.111642965833333, -90.99372172972222]	1	gnis			Q2892300	Q2892300	True	extended	Q2892300 P31=river; move 242 km exceeds extent	117.0	Bayou Lafourche	Bayou Lafourche	[30.111642965833333, -90.99372172972222]	[30.111642965833333, -90.99372172972222]	242.0	0.0	0.0	242.0	True	True	024	WD			0.0
987007539303605171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q8187 P31=river (extent ~744 km)	Northern Dvina River (Russia)	צפון נהר הדווינה (רוסיה)	4956	Northern Dvina River (Russia)	צפון נהר הדווינה (רוסיה)	516.7	[64.53333, 40.5]	[60.732222222222, 46.330277777778]	1	gnis				Q8187	False	extended	Q8187 P31=river	744.0		Northern Dvina		[60.732222222222, 46.330277777778]			0.0	516.7		True		WD			0.0
987007555803505171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side	Sandhills (Neb.)	סהדהילס (נברסקה)	2120	Sandhills (Neb.)	סהדהילס (נברסקה)	5894.1	[42.00028, -101.50083]	[5.81196, -57.74032]	1	geonames					False																		0.0
987007537472705171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side	Hamilton Inlet (N.L.)	מפרצון המילטון (ניופאונדלנד ולברדור)	5009	Hamilton Inlet (N.L.)	מפרצון המילטון (קנדה)	36.2	[54.0, -57.49806]	[54.30771, -57.68097]	1	geonames					False																		0.0
987007550227305171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q62080922 is 0 km from Kima, 139 km from NLI	Eschenau (Heilbronn, Germany)	אשנאו (היילברון, גרמניה)	75543	Eschenau (Heilbronn, Germany)	אשנאו (היילברון, גרמניה)	139.2	[49.13333, 9.4]	[49.574277777778, 11.198472222222]	1	other			Q62080922	Q62080922	True	point	Q62080922 P31=Ortsteil / village		Eschenau	Eschenau	[49.574277777778, 11.198472222222]	[49.574277777778, 11.198472222222]	139.2	0.0	0.0	139.2	True	True	024	WD			0.0
987007538991605171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q488266 P31=peninsula (extent unknown)	I︠A︡mal Peninsula (Russia)	חצי האי יאמאל (רוסיה)	3246	I͡Amal Peninsula (Russia)	חצי האי יאמאל (רוסיה)	74.8	[70.0, 70.0]	[70.670880555556, 70.136719444444]	1	geonames				Q488266	False	extended	Q488266 P31=peninsula			Yamal Peninsula		[70.670880555556, 70.136719444444]			0.0	74.8		True		WD			0.0
987007532408105171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q334225 P31=river / Chinese AAAAA-rated tourist attraction (extent ~164 km)	Li River (Guilin Diqu, China)	נהר לי (גווילין דיקו, סין)	5600	Li River (Guilin Diqu, China)	נהר לי (גווילין דיצ׳ו, סין)	104.5	[24.63333, 110.63333]	[25.560972222222222, 110.46461111111111]	1	gnis			Q334225	Q334225	True	extended	Q334225 P31=river / Chinese AAAAA-rated tourist attraction	164.0	Li River	Li River	[25.560972222222222, 110.46461111111111]	[25.560972222222222, 110.46461111111111]	104.5	0.0	0.0	104.5	True	True	024	WD			0.0
987007551650005171	20260219-20260225	location-move	wd-disagrees	research	low	Kima WD Q183963 near neither (87 / 38 km)	Tuamotu Archipelago (French Polynesia)	ארכיפלג טואמוטו (פולינזיה הצרפתית)	5534	Tuamotu Archipelago (French Polynesia)	ארכיפלג טואמוטו (פולינזיה הצרפתית)	123.5	[-19.0, -142.0]	[-18.040833333333, -141.40944444444]	1	gnis				Q183963	False	extended	Q183963 P31=archipelago; move 124 km exceeds extent	32.9		Tuamotus		[-18.75, -141.76]			87.1	37.6		True		WD			0.0
987007534736705171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q193904 P31=river (extent ~230 km)	Mesta River (Bulgaria and Greece)	נהר נסטוס (בולגריה ויוון)	79417	Mesta River (Bulgaria and Greece)	נהר נסטוס (בולגריה ויוון)	170.5	[40.85, 24.73333]	[42.119444444444, 23.586111111111]	1	gnis			Q193904	Q193904	True	extended	Q193904 P31=river	230.0	Nestos	Nestos	[42.119444444444, 23.586111111111]	[42.119444444444, 23.586111111111]	170.5	0.0	0.0	170.5	True	True	024	WD			0.0
987007554119405171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q32216479 (Kima only) is 0 km from Kima, 1237 km from NLI	Vietnam, Southern	וייטנאם הדרומית	5867	Vietnam, Southern	ויטנם הדרומית	1237.0	[11.0, 107.0]	[21.466666666667, 103.06666666667]	1	other				Q32216479	False	extended	Q32216479 P31=river; Kima LocationTypeId=2; move 1237 km exceeds extent			Nam Phán		[21.466666666667, 103.06666666667]			0.0	1237.0		True		WD			0.0
987007551346305171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q2404229 P31=highland (extent unknown)	Sierra (Ecuador)	סיירה (אקוודור)	3462	Sierra (Ecuador)	סיירה (אקוודור)	124.3	[-2.0, -78.5]	[-1, -79]	1	gnis				Q2404229	False	extended	Q2404229 P31=highland			Sierra Region of Ecuador		[-1, -79]			0.0	124.3		True		WD			0.0
987007553584105171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q7405538 (Kima only) is 0 km from Kima, 230 km from NLI	Salmon River (Idaho)	נהר סלמון (איידהו)	2099	Salmon River (Idaho)	נהר סלמון (איידהו)	229.5	[45.85639, -116.79361]	[44.5749, -114.496]	1	geonames				Q7405538	False	extended	Q7405538 P31=mountain range; move 230 km exceeds extent	171.3		Salmon River Mountains		[44.5749, -114.496]			0.0	229.5		True		WD			0.0
987007551513105171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q817286 (Kima only) is 0 km from Kima, 339 km from NLI	Banī Ḥasan Site (Egypt)	אתר בני חסן (מצרים)	4433	Banī Ḥasan Site (Egypt)	אתר בני חסן (מצרים)	339.2	[30.9, 31.68333]	[27.931388888889, 30.875280555556]	1	gnis				Q817286	False	point	Q817286 P31=village / necropolis / archaeological site			Beni Hasan		[27.931388888889, 30.875280555556]			0.0	339.2		True		WD			0.0
987007531947205171	20260219-20260225	location-move	homonym	apply-new	medium	"Kima geonames:3838830 -> Q44802 ""Río Negro Province"" is a same-named place 1062 km from the NLI point; NLI heading qualifier disambiguates"	Rio Negro (Brazil and Uruguay)	ריו נגרו (ברזיל ואורוגוואי)	3787	Rio Negro (Brazil and Uruguay)	ריו נגרו (ברזיל ואורוגואי)	1062.5	[-33.4, -58.36667]	[-40, -67]	1	gnis				Q44802	False	extended	Q44802 P31=province of Argentina; move 1062 km exceeds extent	508.4		Río Negro Province		[-40.8, -63]			350.2	919.4		True		geonames:3838830			0.0
987007556529205171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side	Buto (Extinct city)	בוטו (עיר קדומה)	5815	Buto (Extinct city)	בוטו (עיר קדומה)	5069.5	[31.2, 30.73333]	[5.09417, -9.14972]	1	geonet					False																		0.0
987007539657305171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q186978 (Kima only) is 0 km from Kima, 8018 km from NLI	Saint Lawrence River Valley	עמק נהר סנט לורנס	5661	Saint Lawrence River Valley	עמק נהר סנט לורנס	8018.0	[62.83333, -168.66667]	[44.748888888889, 1.1094444444444]	1	geonames				Q186978	False	point	Q186978 P31=commune of France; Kima LocationTypeId=2	4.4		Saint-Laurent-la-Vallée		[44.748888888889, 1.1094444444444]			0.0	8018.1		True		WD			0.0
987007529996605171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q14554 is 0 km from Kima, 197 km from NLI	Miño River (Spain and Portugal)	נהר מינו (ספרד ופורטוגל)	4595	Miño River (Spain and Portugal)	נהר מינו (ספרד ופורטוגל)	197.2	[41.86667, -8.85]	[43.211388888889, -7.2811111111111]	1	gnis			Q14554	Q14554	True	point	Q14554 P31=river / Natura 2000 site / site of community importance / main stem	315.0	Minho River	Minho River	[43.211388888889, -7.2811111111111]	[43.211388888889, -7.2811111111111]	197.2	0.0	0.0	197.2	True	True	024	WD			0.0
987007556562905171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q954645 P31=river (extent ~456 km)	Little Zab River (Iran and Iraq)	נהר ליטל זאב (איראן ועיראק)	5579	Little Zab River (Iran and Iraq)	נהר ליטל זאב (איראן ועיראק)	223.5	[35.2, 43.41667]	[36.563634, 45.239078]	1	geonet				Q954645	False	extended	Q954645 P31=river	456.0		Little Zab		[36.563634, 45.239078]			0.0	223.5		True		WD			0.0
987007538494905171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q700309 P31=bay / bight (extent unknown)	Lübeck Bay (Germany)	מפרץ ליבק (גרמניה)	2520	Lübeck Bay (Germany)	מפרץ ליבק (גרמניה)	23.4	[54.06667, 11.0]	[54.159166666667, 11.322222222222]	1	geonet				Q700309	False	extended	Q700309 P31=bay / bight			Bay of Lübeck		[54.033333, 10.916667]			29.9	6.6		True		WD			0.0
987007545959605171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q473181 (Kima only) is 0 km from Kima, 248 km from NLI	Malabar Coast (India)	מלבר, חוף (הודו)	2615	Malabar Coast (India)	מלבר, חוף (הודו)	247.8	[10.0, 76.25]	[12.0167, 75.2833]	1	geonames				Q473181	False	extended	Q473181 P31=coast / region; move 248 km exceeds extent			Malabar Coast		[12.0167, 75.2833]			0.0	247.8		True		WD			0.0
987007540481305171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q12408533 P31=boarding school (extent unknown)	Hadassim (Israel)	הדסים (ישראל)	18493	Hadassim (Israel)	הדסים (ישראל)	93.7	[32.28333, 35.88333]	[32.28667, 34.886141]	1	other				Q12408533	False	extended	Q12408533 P31=boarding school			Hadassim Children and Youth Village		[32.28667, 34.886141]			0.0	93.7		True		WD			0.0
987007557936505171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q675633 P31=national park (extent ~168 km)	Etosha National Park (Namibia)	פארק לאומי אטושה (נמיביה)	1410	Etosha National Park (Namibia)	פארק לאומי אטושה (נמיביה)	36.6	[-19.0, 16.0]	[-18.785278, 16.263889]	1	geonames				Q675633	False	extended	Q675633 P31=national park	168.4		Etosha National Park		[-18.785278, 16.263889]			0.0	36.6		True		WD			0.0
987007560957705171	20260219-20260225	location-move	no-wd	research	low	no Wikidata id on either side (Q1133636 P31=plain)	Tarai (India and Nepal)	טראי (הודו ונפאל)	2287	Tarai (India and Nepal)	טראי (הודו ונפאל)	1487.8	[27.66667, 84.0]	[25.35061, 69.26368]	1	geonames			Q1133636		False	extended	Q1133636 P31=plain; move 1488 km exceeds extent		Terai								True		024				0.0
987007566295205171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Wikidata Q18505996 (NLI only) is 0 km from Kima, 103 km from NLI	Cadore (Italy)	קאדור (איטליה)	5452	Cadore (Italy)	קאדור (איטליה)	102.8	[46.50917, 12.35722]	[45.72222, 11.65762]	1	geonet			Q18505996		False	point	Q18505996 P31=human settlement		Cadore		[45.72222, 11.65762]		102.8	0.0			True		024				0.0
987007564639705171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q326437 is 0 km from Kima, 386 km from NLI	Heubach (Baden-Württemberg, Germany)	הויבך (באדן-וירטמברג, גרמניה)	14189	Heubach (Baden-Württemberg, Germany)	הויבך (באדן וירטמברג, גרמניה)	385.8	[51.8, 7.25]	[48.783333, 9.933333]	1	other			Q326437	Q326437	True	point	Q326437 P31=urban municipality in Germany	5.7	Heubach	Heubach	[48.783333, 9.933333]	[48.783333, 9.933333]	385.8	0.0	0.0	385.8	True	True	024	WD			0.0
987007560844505171	20260219-20260225	location-move	kima-wd-wrong	research	medium	"Kima WD -> Q110802 = ""Strait of Tartary"" does not match the name"	Tatar Strait (Russia)	מיצר טטר (רוסיה)	2291	Tatar Strait (Russia)	מיצר טטר (רוסיה)	246.6	[50.0, 141.0]	[52.183333333333, 141.61666666667]	1	geonet				Q110802	False	extended	Q110802 P31=strait; move 247 km exceeds extent			Strait of Tartary		[52.183333333333, 141.61666666667]			0.0	246.6		False		WD			0.0
987007566031705171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	medium	Kima WD -> Q271674 (Kima only) is 0 km from Kima, 52 km from NLI	Phoenix Islands (Kiribati)	איי פניקס (קיריבטי)	4204	Phoenix Islands (Kiribati)	איי פניקס (קיריבטי)	52.4	[-4.0, -172.0]	[-3.66666667, -172.33333333]	1	geonames				Q271674	False	extended	Q271674 P31=archipelago / island group of Kiribati; move 52 km exceeds extent	6.0		Phoenix Islands		[-3.66666667, -172.33333333]			0.0	52.4		True		WD			0.0
987007558255605171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q234004 P31=river (extent ~1315 km)	Narmada River (India)	נהר נרמאדה (הודו)	2951	Narmada River (India)	נהר נרמאדה (הודו)	242.1	[21.65, 72.6]	[22.08, 74.9]	1	geonames				Q234004	False	extended	Q234004 P31=river	1315.0		Narmada		[22.08, 74.9]			0.0	242.1		True		WD			0.0
987007560553605171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q25277 is 0 km from Kima, 9128 km from NLI	Hispaniola	היספניולה	1311	Hispaniola	היספניולה	9128.4	[-62.66361, -60.38139]	[19, -71]	1	GeoNames			Q25277	Q25277	True	extended	Q25277 P31=island; move 9128 km exceeds extent	314.9	Hispaniola	Hispaniola	[19, -71]	[19, -71]	9128.4	0.0	0.0	9128.4	True	True	024	WD			0.0
987007558129105171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q208154 P31=province / historical region (extent unknown)	Najd (Saudi Arabia)	נג'ד (ערב הסעודית)	2946	Najd (Saudi Arabia)	נג'ד (ערב הסעודית)	121.3	[25.0, 44.5]	[24.291334, 43.588054]	1	geonames			Q208154	Q208154	True	extended	Q208154 P31=province / historical region		Najd	Najd	[24.291334, 43.588054]	[24.291334, 43.588054]	121.3	0.0	0.0	121.3	True	True	024	WD			0.0
987007566381305171	20260219-20260225	location-move	nli-coords-wrong	keep-existing+report	high	Wikidata Q1352266 is 0 km from Kima, 56 km from NLI	Melville Peninsula (Nunavut)	חצי האי מלוויל (נונאווט)	5188	Melville Peninsula (Nunavut)	חצי האי מלוויל (נונווט)	55.7	[67.5, -84.0]	[68.00097, -83.99891]	1	geonet			Q1352266	Q1352266	True	extended	Q1352266 P31=peninsula; move 56 km exceeds extent	8.9	Melville Peninsula	Melville Peninsula	[68, -84]	[68, -84]	55.6	0.1	0.1	55.6	True	True	024	geonames:6071994			0.0
987007558013205171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q75596 P31=mountain range (extent ~2000 km)	Laurentian Mountains (Québec)	הרים הלאורנטיים (קוויבק)	2544	Laurentian Mountains (Québec)	הרים הלאורנטיים (קוויבק)	122.9	[48.0, -71.0]	[46.903888888889, -71.208055555556]	1	geonet			Q75596	Q3413238	False	extended	Q75596 P31=mountain range; Q3413238 P31=neighbourhood of Quebec City / administrative sector / parish municipality	2000.0	Laurentian Mountains	Sainte-Thérèse-de-Lisieux	[47, -72]	[46.9, -71.2]	134.2	61.1	0.7	123.2	True	False	024	WD			0.0
987007560459705171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q526776 P31=peninsula (extent unknown)	Gazelle Peninsula (Papua New Guinea)	חצי האי גזל (פפואה גינאה החדשה)	1488	Gazelle Peninsula (Papua New Guinea)	חצי האי גזל (פפואה גינאה החדשה)	53.2	[-4.66667, 152.0]	[-4.2375, 152.21111111]	1	geonames				Q526776	False	extended	Q526776 P31=peninsula			Gazelle Peninsula		[-4.2375, 152.21111111]			0.0	53.2		True		WD			0.0
987007565959105171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q3079100 P31=proclaimed forest / forest (extent ~61 km)	Arapaho National Forest (Colo.)	יער לאומי אראפאהו (קולורדו)	71438	Arapaho National Forest (Colo.)	יער לאומי אראפאהו (קולורדו)	27.6	[39.6875, -105.93806]	[39.5886, -105.643]	1	geonames			Q3079100	Q3079100	True	extended	Q3079100 P31=proclaimed forest / forest	61.1	Arapaho National Forest	Arapaho National Forest	[39.5886, -105.643]	[39.5886, -105.643]	27.6	0.0	0.0	27.6	True	True	024	WD			0.0
987007565306205171	20260219-20260225	location-move	extended-feature	apply-new	medium	two points on one Q79883 P31=strait (extent unknown)	Hormuz, Strait of	הורמוז, מייצרים	1348	Hormuz, Strait of	הורמוז, מייצרים	25.5	[26.61667, 56.5]	[26.566666666667, 56.25]	1	geonames			Q79883	Q79883	True	extended	Q79883 P31=strait; Kima LocationTypeId=2		Strait of Hormuz	Strait of Hormuz	[26.6, 56.5]	[26.6, 56.5]	1.9	25.1	25.1	1.9	True	True	024	WD			0.0
987007294040605171	20260219-20260225	location-move	extended-feature	apply-new	high	two points on one Q617414 P31=river (extent ~180 km)	Apalachicola River (Fla.)	נהר אפלצ'יקולה (פלורידה)	1901	Apalachicola River (Fla.)	נהר אפלצ'יקולה (פלורידה)	109.8	[29.72667, -84.9775]	[30.7088028, -84.8640875]	1	gooearth			Q617414	Q617414	True	extended	Q617414 P31=river	180.0	Apalachicola River	Apalachicola River	[30.7088028, -84.8640875]	[30.7088028, -84.8640875]	109.8	0.0	0.0	109.8	True	True	024	WD			0.0
