recordId	category	verdict	heading	dupKey	incomingStatus	incomingHeb	incomingCoords	kimaId	kimaMazal	kimaMazalStatus	kimaHeb	kimaCoords	kimaVariantCount	distanceKm	sharedNames	alsoInKimaId	earlierHeadings	nameMismatch	verdictNote
987007550208905171	dup-variants	same-id	הביץ (הונגריה)	הביץ (הונגריה), Hévizfürdő	live	הביץ (הונגריה)	46.79056, 17.18417	8082	987007550208905171	live	הביץ (הונגריה)	46.790555555556, 17.184166666667	5	0.0	Héviz | Hévizfürdő | Hévizfürdő (Hungary) | Hévíz (Hungary) | הביץ (הונגריה) | هيفيز (المجر)				כימה כבר מצביעה על אותה רשומה
987007564931705171	dup-variants	same-id	קולכיס	קולכיס, Ėgrisskoe t︠s︡arstvo	live	קולכיס	42.26667, 42.0	16771	987007564931705171	live	קולכיס	42.26666667, 42	19	0.0	Colchis | Egrisi | Egrisi Kingdom | Egrisis samepʻo | Kingdom of Colchis | Kingdom of Egrisi | Kingdom of Lazice | Kolchis | Kolkhida | Kolkhidskoe t︠s︡arstvo | Kolxetʻi | Kolxida | Laz | Laz Kingdom | Lazice | Laziki | Lazikis samepʻo | Lazskoe t︠s︡arstvo | Ėgrisskoe t︠s︡arstvo | קולכיס | كولشيس				כימה כבר מצביעה על אותה רשומה
987007567731505171	dup-variants	same-id	הונג קונג (סין)	הונג קונג (סין), Zhong hua ren min gong he guo Xiang gang te bie xing zheng qu	live	הונג קונג (סין)	22.35768, 114.12102	331	987007567731505171	live	הונג קונג (סין)	22.27832, 114.17469	17	10.4	Chung-hua jen min kung ho kuo Hsiang-kang tʻe pieh hsing cheng chʻü | HKSAR | HKSAR (China) | Hong Kong (China) | Hong Kong S.A.R. (China) | Hong Kong Special Administrative Region (China) | Hsiang-kang tʻe pieh hsing cheng chʻü (China) | Xiang gang te bie xing zheng qu (China) | Xianggang (China) | Xianggang Tebie Xingzhengqu (China) | Zhong hua ren min gong he guo Xiang gang te bie xing zheng qu | Zhong hua ren min gong he guo xiang gang te bie xing zheng qu | Zhonghua Renmin Gongheguo Xianggang Tebie Xingzhengqu | הונג קונג (סין) | הונגקונג (סין) | هونغ كونغ (الصين)		Hong Kong		כימה כבר מצביעה על אותה רשומה
987007550518105171	dup-variants	same-id	ונואטו	ונואטו, République de Vanuatu	live	ונואטו	-16.63333, 168.01667	10081	987007550518105171	live	ונואטו	-16.633330555556, 168.01666944444	6	0.0	Banuatsu | Banuatsu Kyōwakoku | Cộng hòa Vanuatu | Dēmokratia tou Vanouatou | Republic of Vanuatu | Republica Vanuatu | Republik Vanuatu | Republika Vanuatu | Republika e Vanautusë | Republika ng Vanuatu | República de Vanuatu | República do Vanuatu | Ripablik blong Vanuatu | République de Vanuatu | République du Vanuatu | Rėspublika Vanuatu | Vanouatou | Vanuaaku | Vanuatská republika | Vanuatu | Vanuatu Cumhuriyeti | Vanuatu Vabariik | Vanuatua Respubliko | Vanuatuko Errepublika | Vanuatun tasavalta | Wanu'atu | ונואטו | فانواتو		New Hebrides		כימה כבר מצביעה על אותה רשומה
987007559777605171	dup-variants	same-id	בלגיה	בלגיה, België	live	בלגיה	50.75, 4.5	9530	987007559777605171	live	בלגיה	50.641111111111, 4.6680555555556	9	16.9	Baljīkā | Belchica | Beldjym | Belezi | Belga Királyság | Belghia | Belgia Kuningriik | Belgice | Belgice Cynerīce | Belgické království | Belgien | Belgii︠a︡ | Belgija | Belgijos Karalystė | Belgijskô | Belgika | Belgio | Belgique | Belgiska | Belgium | Belgiya | Belgiyah | België | Belgje | Belgjiche | Belgjo | Belgujo | Belhika | Beljika | Belsch | Belsj | Belçika | Belçika Krallığı | Belʹgi | Belʹgii︠a︡ Korollege | Belʹhii︠a︡ | Belʹjmudin Nutg | Berugī | Beļgeja | Beļg̓ijas Karaliste | Bheilg | Bilgasuyu | Bilhika Qhapaqsuyu | Bilkiya | Bäigien | Bèlgia | Bèljik | Bélgica | Bélgii Bikéyah | Bélxica | Gwlad Belg | Igihugu cyʼUbubirigi | Karaleŭstva Belʹhii︠a︡ | Keuninkriek Belsj | Kingdom of Belgium | Kinigraich Bäigien | Kinnekräich Belsch | Kongeriget Belgien | Koninkrijk België | Koninkrijk van België | Koninkryk van België | Kraljevina Belgija | Kralojstwo Belgiskej | Königreich Belgien | Königriich Belgie | Mamlakat Baljīkā | Mamlekhet Belgiyah | Nsi ya ntotila ya Belezi | Pelekiuma | Pow Belg | Reeriaght ny Belg | Regne de Bèlgica | Regno del Belgio | Reino de Belchica | Reino de Bélgica | Reinu de Bélxica | Reĝlando Belgio | Royaume de Belgique | Royômo de Bèlg·ique | Ruwvaneth Belgek | Rìoghachd na Beilge | Ríocht na Beilge | Teyrnas Gwlad Belg | Ubelgiji | Ububiligi | Ububirigi | Ufalme wa Ubelgiji | Vasileio tou Velgiou | Velg | Velgio | Vãsilia di Belghia | בלגיה | بلجيكا				כימה כבר מצביעה על אותה רשומה
987007565251505171	dup-variants	same-id	צ'כיה	צ'כיה, Česká republika	live	צ'כיה	50.0545, 15.88256	17739	987007565251505171	live	צ'כיה	50, 15	15	63.3	Cheko | Cheko Kyōwakoku | Chequia | Czech Republic | Czechia | República Checa | República Txeca | République tchèque | Tschechei | Tschechenland | Tschechien | Tschechische Republik | Txeca | Txèquia | ČR | Česko | Česká republika | Češka | צ'כיה | التشيك				כימה כבר מצביעה על אותה רשומה
987007564193905171	dup-variants	same-id	ליכטנשטיין	ליכטנשטיין, Likhtenshteĭn	live	ליכטנשטיין	47.145, 9.55389	9852	987007564193905171	live	ליכטנשטיין	47.145, 9.553889	6	0.0	Firschtntum Liachtnstoa | Furstadæmið Liechtenstein | Fyrstedømmet Liechtenstein | Fürstentum Liechtenstein | Kepangeranan Liechtenstein | Kneževina Lihtenštajn | Kni︠a︡stva Likhtėnshtėĭn | Kni︠a︡zhestvo Likhtenshtaĭn | Knížectví Lichtenštejnsko | Liachtnstoa | Lichtenstain | Lichtenštejnsko | Lichtinstéin | Liechtenstein | Liechtensteingo Printzerria | Liechtensteini Vürstiriik | Liechtensteinska | Lihtenşteyn | Lihtenštajn | Likenekaina | Likhtenshtaĭn | Likhtenshteĭn | Liktenŝtejno | Lixtenşteyn | Liĥtenŝtejno | Lychtenstein | Lístestain | Lēohtenstān | Lēohtenstān Þēodenrīċe | Nesikhot Likhṭenshṭain | Prencipato de Liechtenstein | Prencipau de Lístestain | Principado de Liechtenstein | Principality of Liechtenstein | Principat de Liechtenstein | Principato del Liechtenstein | Principauté de Liechtenstein | Principauté du Liechtenstein | Principáu de Liechtenstein | Princlando Liĥtenŝtejno | Prinkipato tou Lichtenstain | Prinsaght Liechtenstein | Prinsdom van Liechtenstein | Prionsacht Lichtinstéin | Tywysogaeth Liechtenstein | Wjerchojstwo Liechtensteinska | Łííhtensain | ליכטנשטיין | ليختنشتاين				כימה כבר מצביעה על אותה רשומה
987007489295805171	dup-variants	same-id	אקהל ולאיאטי (טורקמניסטן)	אקהל ולאיאטי (טורקמניסטן), Ahal Welaýaty (Turkmenistan)	live	אקהל ולאיאטי (טורקמניסטן)	38.25, 59.75	78560	987007489295805171	live	אקהל ולאיאטי (טורקמניסטן)		0		Ahal (Turkmenistan : Welaýaty) | Ahal Province (Turkmenistan) | Ahal Velayat (Turkmenistan) | Ahal Welaýaty (Turkmenistan) | Ahal welaýaty (Turkmenistan) | Akhal Province (Turkmenistan) | Akhal Velayat (Turkmenistan) | Akhal velai︠a︡ty (Turkmenistan) | Akhal velayaty (Turkmenistan) | Akhalskiy Velayat (Turkmenistan) | Akhalskiĭ velai︠a︡t (Turkmenistan) | אקהל ולאיאטי (טורקמניסטן) | أخال فيلاياتي (تركمانستان)		Ashkhabadskai︠a︡ oblastʹ (Turkmenistan)		כימה כבר מצביעה על אותה רשומה
987007475702205171	dup-places-diff	both-live	ולורה (אלבניה)	ולורה (אלבניה)	live	ולורה (אלבניה)	40.46667, 19.48333	17345	987007537834005171	live	ולורה (אלבניה)	40.45, 19.483333333333	11	1.9	Bashkia Vlorë (Albania) | Bashkia e Vlorës (Albania) | Municipality of Vlora (Albania) | Municipality of Vlore (Albania) | Qyteti i Vlorës (Albania) | Vlorë (Albania : Municipality) | ולורה (אלבניה) | باشكيا إي فلوريس (ألبانيا)	90629		rom: kima=Vlorë (Albania) nli=Bashkia e Vlorës (Albania) | heb: kima=ולורה (אלבניה:עיריה) nli=ולורה (אלבניה)	שתי הרשומות קיימות ב־NLI — כפילות אמיתית
987007529793305171	dup-variants	same-id	ספרד החדשה	ספרד החדשה, Nueva España	live	ספרד החדשה	19.43333, -99.13333	3082	987007529793305171	live	ספרד החדשה	19.43333333, -99.13333333	3	0.0	Mexico (Viceroyalty) | New Spain | Nueva España | ספרד החדשה | إسبانيا الجديدة				כימה כבר מצביעה על אותה רשומה
987007550233805171	dup-variants	same-id	הרפובליקה הדומיניקנית	הרפובליקה הדומיניקנית, República Dominicana	live	הרפובליקה הדומיניקנית	19.0, -70.66667	7037	987007550233805171	live	הרפובליקה הדומיניקנית	18.8, -70.2	7	53.9	Dominican Republic | Dominika Kyōwakoku | Dominikaaninen tasavalta | Dominikanische Republik | Dominikanska republiken | Republiḳah ha-Dominiḳanit | República Dominicana | République dominicaine | San Domingo | הרפובליקה הדומיניקנית | جمهورية الدومنيكان		Santo Domingo (Spanish colony)		כימה כבר מצביעה על אותה רשומה
987007552788005171	dup-variants	same-id	מלאווי	מלאווי, Dziko la Malaŵi	live	מלאווי	-13.0, 34.0	8465	987007552788005171	live	מלאווי	-13, 34	11	0.0	Dziko la Malaŵi | GOM | GOM (Malawi) | Ma-la-wei | Malaui | Malavi | Malawi | Maraui | Republic of Malaŵi | Republik Malawi | República de Malawi | מלאווי | مالاوي		Nyasaland		כימה כבר מצביעה על אותה רשומה
987007548188605171	dup-variants	same-id	גיאנה	גיאנה, Gaĭana	live	גיאנה	5.73333, -59.31667	8202	987007548188605171	live	גיאנה	5.733333, -59.316667	6	0.0	An Ghuáin | Bu̇gd Naĭramdakh Gaĭana Uls | Co-operatibung Republica ning Guyana | Co-operative Republic of Guyana | Comharphoblacht na Guáine | Coöperative Republic of Guyana | Gajana | Gajanos Respublika | Gajanys Republika | Gajānas Kooperatīvā Republika | Gaĭana | Gaĭana Kooperativ Respublikaḣy | Gaĭanæ | Gaĭanæĭy Kooperativon Respublikæ | Geeaaney | Ghuáin | Gianah | Giyana | Giyàn | Gouiana | Guaiana | Guayana | Gudjanas | Guiana (Co-operative Republic) | Guidheana | Gujana Kooperativa Respubliko | Gujano | Gujána | Guyana | Guyana Mama Llaqta | Guyana Vabariik | Guyanai Szövetkezeti Köztársaság | Guyanako Errepublika Kooperatiboa | Guyane (Co-operative Republic) | Gvajana | Gviana | Gvæjana | Gwayana | Gweriniaeth Gydweithredol Gaiana | Gwiana | Hai︠a︡na | Kaaperatyŭnai︠a︡ Rėspublika Hai︠a︡na | Ko-operatibo a Republika iti Guyana | Koi-â-nâ | Kooperative Republik Guyana | Kooperativna Republika Gvajana | Kooperativna republika Gviana | Kooperativní republika Guyana | Niită Gaĭanmudin Orn | Pobblaght Cho-obbragh Gheeaaney | Qayana | Qayana Kooperativ Respublikası | Repubblica Cooperativa di Guyana | Repubblika Ko-operattiva tal-Gujana | Republik Kooperatif Guyana | Republik Koperativel Guyana | Republika Gvajana | Republiḳah ha-shitufit shel Gianah | República Cooperativa de Guyana | República Cooperativa de Güiana | Repúbrica Cuperativa de Guyana | Res Publica Cooperativa Guianensis | République coopérative de Guyane | République coopérative du Guyana | Samvinnulýðveldið Gvæjana | Synergatikē Dēmokratia tēs Gouianas | Tlachiuhca Tlācatlahtohcāyōtl Guyana | Wayana | גיאנה | غيانا				כימה כבר מצביעה על אותה רשומה
987007542764605171	dup-variants	kima-unresolved	הרובע הלטיני (פריז, צרפת)	הרובע הלטיני (פריז, צרפת), Latin quarter (Paris, France)	live	הרובע הלטיני (פריז, צרפת)	48.85142, 2.34317						0	0.2	Latin Quarter (Paris, France) | Latin quarter (Paris, France) | Quartier latin (Paris, France) | הרובע הלטיני (פריז, צרפת) | الحي اللاتيني (باريس، فرنسا)	19742		heb: kima=הרובע הלטיני (פריס, צרפת) nli=הרובע הלטיני (פריז, צרפת)	לא אותר מקום בכימה עבור הכותרת
987007559777805171	dup-variants	same-id	הודו	הודו, Ḣindiston Respublikasi	live	הודו	22.0, 79.0	9527	987007559777805171	live	הודו	22.8, 83	17	420.7	Bharat | Bhārata | Bu̇gd Naĭramdakh Ėnėtkhėg Uls | Government of India | Hind | Inde | India | Indien | Indii︠a︡ | Indië | Indland | Indo | Republic of India | Sāthāranarat ʻIndīa | Yin-tu | Yindu | Ėnėtkhėg | הודו | الهند | Ḣindiston Respublikasi				כימה כבר מצביעה על אותה רשומה
987007564754305171	dup-variants	kima-unresolved	בורקינה פאסו	בורקינה פאסו, République démocratique du Burkina Faso	live	בורקינה פאסו	12.26667, -2.06667						0	0.0	Bourkina | Bourkina Fasso | Burkina | Burkina Faso | Burukina Faso | Burukinafaso | Burḳinah Faso | Gouvernement du Burkina Faso | République démocratique du Burkina Faso | בורקינה פאסו | بوركينا فاسو	14595	Upper Volta	heb: kima=בורקינה פסו nli=בורקינה פאסו	לא אותר מקום בכימה עבור הכותרת
987007550561105171	dup-places	kima-unresolved	מחוז צ'רנוביץ (אוקראינה)	מחוז צ'רנוביץ (אוקראינה)	live	מחוז צ'רנוביץ (אוקראינה)	48.25, 26.0						0						לא אותר מקום בכימה עבור הכותרת
987007550240205171	dup-variants	same-id	יפן	יפן, Iapōnia	live	יפן	35.0, 136.0	6410	987007550240205171	live	יפן	35, 136	22	0.0	Giappone | Government of Japan | Iapōnia | I︠A︡pon | I︠A︡pon Uls | I︠A︡ponii︠a︡ | Japam | Japan | Japani | Japon | Japonia | Japonsko | Japonya | Japão | Jepun | Jih-pen | Mư̄ang Yīpun | Nihon | Nihon-koku (Jurisdiction) | Nihonkoku | Nippon | Nippon-koku | Nipponkoku | Prathēt Yīpun | Riben | State of Japan | Tsaquaniyi | Tsawanisi | Yapan | Yapon | Yapon Ulus | Yābān | Yīpun | Zhaponii︠a︡ | Zhāpun | Zhāpān | al-Yābān | יפן | اليابان				כימה כבר מצביעה על אותה רשומה
987007550341305171	dup-variants	same-id	יוגוסלביה	יוגוסלביה, Socijalistička Federativna Republika Jugoslavija	live	יוגוסלביה	-25.3371, -57.50164	7058	987007550341305171	live	יוגוסלביה	42.783333333333, 19.466666666667	41	10909.5	FNRI︠U︡ | FNRJ | FR Yugoslavia | Federal People's Republic of Yugoslavia | Federal Republic of Yugoslavia | Federativna Narodna Republika Jugoslavija | Federativna ljudska republika Jugoslavija | Federatyvna Narodna Respublika I︠U︡hoslavii︠a︡ | Iugoslavia | I︠U︡goslavii︠a︡ | I︠U︡hoslavii︠a︡ | Jugoslavia | Jugoslavija | Jugoszláv Szocialista Szövetségi Köztársaság | Jugoszlávia | Kingdom of Serbs, Croats, and Slovenes | Kingdom of Yugoslavia | Korolevstvo SKhS | Korolevstvo serbov, khorvatov i sloventsev | Kraljevina Jugoslavija | Kraljevina Srba, Hrvata i Slovenaca | Nan-ssu-la-fu | Nansilafu | RSFY | République fédérative populaire de Yougoslavie | République socialiste fédérative de Yougoslavie | SFRI︠U︡ | SFRJ | SRI︠U︡ | Savezna Republika Jugoslavija | Socialist Federal Republic of Yugoslavia | Socijalistička Federativna Republika Jugoslavija | Socjalistyczna Federacyjna Republika Jugosłavii | Soi︠u︡zna Respublika I︠U︡hoslavii︠a︡ | Sot︠s︡ialisticheskai︠a︡ Federativnai︠a︡ Respublika I︠U︡goslavii︠a︡ | Sot︠s︡ialistychna Federatyvna Respublika I︠U︡hoslavii︠a︡ | Yougoslavie | Yugoslavia | Yugoslavyah | Yugosŭllabia | יגוסלביה | יוגוסלביה | يوغوسلافيا				כימה כבר מצביעה על אותה רשומה
987007530804305171	dup-variants	same-id	אודמורטיה (רוסיה)	אודמורטיה (רוסיה), Pravitelʹstvo Udmurtskoĭ Respubliki	live	אודמורטיה (רוסיה)	57.70694, 52.49694	17835	987007530804305171	live	אודמורטיה (רוסיה)	57.706944444444, 52.496944444444	11	0.0	Pravitelʹstvo Udmurtskoĭ Respubliki | Republic of Udmurtia (Russia) | UR | UR (Russia) | Udmurt Republic (Russia) | Udmurt Ėlʹkun | Udmurt Ėlʹkun (Russia) | Udmurtia (Russia) | Udmurtii︠a︡ (Russia) | Udmurtiya (Russia) | Udmurtskai︠a︡ Respublika (Russia) | Udmurtskaya Respublika (Russia) | אודמורטיה (רוסיה) | أودمورتي (روسيا)		Udmurtskai︠a︡ A.S.S.R. (R.S.F.S.R.)		כימה כבר מצביעה על אותה רשומה
987007548069305171	dup-variants	same-id	פורטוגל	פורטוגל, República Portuguesa	live	פורטוגל	39.69444, -8.13056	8183	987007548069305171	live	פורטוגל	38.7, -9.1833333333333	13	143.0	Burtughāl | Jumhūrī-i Purtughāl | Jumhūrīyah al-Burtughālīyah | Lusitania | Lusitania (Portugal) | P'orŭt'ugal | P'orŭt'ugal Konghwaguk | Portekiz | Portekiz Cumhuriyeti | Portogalia | Portogallo | Portugal | Portugali | Portugalia | Portugalii︠a︡ | Portugalsko | Portugalská republika | Portugalʹskai︠a︡ Respublika | Portugiesische Republik | Portuguese Republic | Portugál Köztársaság | Porutogaru | Porutogaru Kyōwakoku | Purtughāl | Putaoya | Putaoya Gongheguo | Repubblica Portoghese | Republica Portugheză | Republika Portugalska | República Portuguesa | République portugaise | al-Burtughāl | al-Jumhūrīyah al-Burtughālīyah | פורטוגל | البرتغال				כימה כבר מצביעה על אותה רשומה
987007552779205171	dup-variants	same-id	דופין (צרפת)	דופין (צרפת), Dauphiné	live	דופין (צרפת)	45.0, 5.25	9376	987007552779205171	live	דופין (צרפת)	19.01524, -72.45983	5	7574.4	Dalphinatus (France) | Dauphiny (France) | Dauphiné | Dauphiné (France) | Delfinat (France) | Delphinatus (France) | דופין (צרפת) | دوفيني (فرنسا)				כימה כבר מצביעה על אותה רשומה
987007555224805171	dup-variants	same-id	ויז'ניץ (אוקראינה)	ויז'ניץ (אוקראינה), Vizhnit︠s︡a (Ukraine)	live	ויז'ניץ (אוקראינה)	48.25, 25.19167	13465	987007555224805171	live	ויז'ניץ (אוקראינה)	48.25, 25.191666666667	15	0.0	Visnita (Ukraine) | Visnit︠s︡a (Ukraine) | Vizhnitsa (Ukraine) | Vizhnitz (Ukraine) | Vizhnit︠s︡a (Ukraine) | Viznits (Ukraine) | Viznit︠s︡a (Ukraine) | Vyz︠h︡nyt︠s︡i︠a︡ (Ukraine) | Vyžnycja (Ukraine) | Wiznitz (Ukraine) | ווישניצא (אוקראינה) | ויז'ניץ (אוקראינה) | فيزانيت (أوكرانيا) | Ṿiz'nits (Ukraine)				כימה כבר מצביעה על אותה רשומה
987007552775605171	dup-variants	same-id	רואנדה	רואנדה, République rwandaise	live	רואנדה	-1.94028, 29.87389	9271	987007552775605171	live	רואנדה	-2, 30	14	15.5	Jamhuri ya Rwanda | Luwangda | Republic of Rwanda | Republika Nyarwanda | Republika y'u Rwanda | Repubulika y'Urwanda | Repubulika y'u Rwanda | Respublika Ruanda | Ruanda | Ruwanda | Ruʼandah | Rwanda | Rwandese Republic | Rwandu | République du Rwanda | République rwandaise | Résidence du Ruanda | רואנדה | رواندا		Ruanda-Urundi		כימה כבר מצביעה על אותה רשומה
987007559533505171	dup-variants	same-id	אי הנסיך אדוארד	אי הנסיך אדוארד, Ile du Prince-Édouard	live	אי הנסיך אדוארד	46.25, -63.0	7666	987007559533505171	live	אי הנסיך אדוארד	46.4, -63.2	8	22.7	Abegweit | Ai de hua wang zi dao | Aidehua wang zi dao | Eduardo Printzearen uhartea | Edward Ông-chú Tó | Eilean a' Phrionnsa | Ellan y Phrinse Edard | Enez ar Priñs Edward | Epekwitk | I ha-nasikh Eduʼard | Ile du Prince-Édouard | Ilha do Príncipe Eduardo | Illa del Príncep Eduard | Illa do Príncipe Eduardo | Insula Principis Eduardi | Insula Prințului Edward | Insulo de Princo Eduardo | Isla del Príncipe Eduardo | Islla Príncipe Dubardu | Islla del Príncipe Dubardu | Isoa do Prinçipe Edoardo | Isola del Principe Edoardo | Lalawigan han Purô han Prinsipe Edwardo | Nēsos tou Prinkēpa Edouardou | Oileán Phrionsa Éadbhard | Ostriv Prynt︠s︡a Edvarda | Ostrov Princ Edvard | Ostrov Print︠s︡ Eduard | Ostrov Print︠s︡a Ėduarda | Ostrov princa Eduarda | Ostrov prince Edwarda | Ostrovot na Princ Edvard | Ostrvo Princa Edwarda | Ostrvo princa Edvarda | Otok Princa Edwarda | Otok princa Edvarda | P.E.I. | PEI | Prens Edward Adası | Prince Edward Island | Prince Edward Isle | Prince Edward-sziget | Princo Edvardo sala | Prins Eduardeiland | Prins Edvards ö | Prins Edwardeiland | Prins Edwardeilân | Prins Ėdvardyn Aral | Prins-Eduard-Eiland | Prins-Edward-Eiland | Prinssi Edwardin saari | Prints Edwardi saar | Prints Edwardi saare provints | Print︠s︡ Ėduardy sakʺadakh | Prinz-Edward-Insel | Prinča Edvarda Sala | Province de l'Île-du-Prince-Édouard | Province of Prince Edward Island | Prėnca Edvarda sala | Pulau Pangeran Edward | Pulong Prinsipe Edwardo | Purinsu Edowādo Airando | Purinsu Edowādo Airando-shū | Purinsu Edowādo Airandoshū | Purô han Prinsipe Edwardo | Vostraŭ Pryntsa Ėduarda | Wyspa Księcia Edwarda | Ynys an Pryns Edward | Ìsola dël Prinsi Edoard | Î.-P.-É. | Đảo Hoàng tử Edward | Şahzadä Eduard Adası | אי הנסיך אדוארד | جزيرة الأمير إدوارد				כימה כבר מצביעה על אותה רשומה
987007548070005171	dup-variants	same-id	לבנון	לבנון, République libanaise	live	לבנון	33.83333, 35.83333	7242	987007548070005171	live	לבנון	33.833333, 35.766667	24	6.2	Dēmokratia tou Livanou | Grand Lebanon | Grand Liban | Jabal Lubnān (Turkey : Mutaṣarrifīyah) | Jumhouriya al-Lubnaniya | Jumhūrīyah al Lubnānīyah | Jumhūrīyyah al-Lubnānīyyah | Lebanese Republic | Lebanon | Levanon | Levonen | Liban | Libanan | Libanen | Libanon | Libanska Republika | Livan | Livanos | Livanskai︠a︡ Rėspublika | Livansʹka Respublyka | Lubnān | Líbano | Mont-Liban (Turkey : Mutaṣarrifīyah) | Rebanon | Rebanon Kyōwakoku | Republic of Lebanon | Republika Livan | Republiḳah ha-Levanonit | Respublika Livan | République libanaise | לבנון | لبنان				כימה כבר מצביעה על אותה רשומה
987007552782005171	dup-variants	kima-unresolved	ויטוריאה (אספיריטו סנטו, ברזיל)	ויטוריאה (אספיריטו סנטו, ברזיל), Prefeitura Municipal de Vitória	live	ויטוריאה (אספיריטו סנטו, ברזיל)	-20.31056, -40.29722						0	0.0	PMV (Espírito Santo, Brazil) | Prefeitura Municipal de Vitória | Victoria (Espírito Santo, Brazil) | Vitória (Espírito Santo, Brazil) | Vitória, Brazil (Espírito Santo) | ויטוריאה (אספיריטו סנטו, ברזיל) | فيتوريا (إسبيريتو سانتو، البرازيل)	9452		heb: kima=ויטוריאה (ברזיל) nli=ויטוריאה (אספיריטו סנטו, ברזיל)	לא אותר מקום בכימה עבור הכותרת
987007562087505171	dup-variants	same-id	סומליה	סומליה, Ṣūmāl	live	סומליה	6.0, 47.0	7912	987007562087505171	live	סומליה	6, 47	23	0.0	J.D.S. | J.D.S. (Jamhuuriyadda Dimoqraadiga Soomaaliya) | JDS | JDS (Jamhuuriyadda Dimoqraadiga Soomaaliya) | Jamhuriyadda Dimugradiga ee Soomaaliya | Jamhuuriyadda Dheegcabayaasha Cilmila'anta | Jamhuuriyadda Dimoqraadiga Soomaaliya | Jamhuuriyadda Dimuqraadiga Soomaaliya | Jamhuuriyadda Dimuqraatiga Soomaaliya | Jumhuriyadda Dimuqradika Somaliya | Jumhūriyyat aṣ-Ṣūmāl | Jumhūrīyat al-Ṣūmāl al-Dīmuqrāṭīyah | Repubblica democratica somala | Repubblica somala | République Démocratique de Somalie | S.D.R. | SDR | Somali Democratic Republic | Somali Republic | Somalia | Soomaaliya | סומליה | الصومال | Ṣūmāl		Italian Somaliland | British Somaliland		כימה כבר מצביעה על אותה רשומה
987007564531305171	dup-variants	same-id	חוף השנהב	חוף השנהב, Elfenbeinküste	live	חוף השנהב	8.0, -6.0	11346	987007564531305171	live	חוף השנהב	8, -6	19	0.0	Bereg Slonovoĭ Kosti | Costa d'Avorio | Costa de Bori | Costa de Marfil | Costa de Vori | Couta d'Ivouèro | Côte d'Ivoire | Elfebeikischte | Elfenbeinküste | Elpendbānrīma | Fil Dişi Sahili | Fil Dişi Sahili Respublikası | Ivoire, Côte d' | Ivoorkus | Ivory Coast | Kot d'Ivoar | Kot d'Ivuar | Kōto Jibowāru | Kōto Jibowāru Kyōwakoku | Kōtojibowāru | Kōtojibowāru Kyōwakoku | Kōtojiboāru | Obala Slonovače | Panté Gadéng | Republic of Côte d'Ivoire | Republic of Ivory Coast | Republic of the Ivory Coast | Republica de Costa de Vori | Republiek van Côte d'Ivoire | Republika Kot d'Ivoar | Republika Obala Slonovače | République de Côte d'Ivoire | République de la Côte d'Ivoire | Rėspublika Kot d'Ivuar | Territoire de la Côte d'Ivoire | חוף השנהב | ساحل العاج				כימה כבר מצביעה על אותה רשומה
987007564232105171	dup-variants	same-id	פרגוואי	פרגוואי, Paragvaĭ	live	פרגוואי	-23.5, -58.0	7956	987007564232105171	live	פרגוואי	-23.5, -58	7	0.0	Dēmokratia tēs Paragouaēs | Lýðveldið Paraguei | Paragaĭmudin Orn | Paragoayi | Paragouaē | Paragua | Paraguai | Paraguaidh | Paraguay | Paraguay Vabariik | Paraguei | Paragvaj | Paragvaja Respubliko | Paragvajo | Paragvaĭ | Paragvæ | Parahvaĭ | Paraqvay | Parawayi | Parawayi Republika | Pharaguay | Pobblaght ny Paraguay | Pâ-lâ-kûi | Pʻaragwai | Republic of Paraguay | Republika Paragvaj | Republika Paragvaĭ | República del Paraguay | République du Paraguay | Rėspublika Parahvaĭ | Tetã Paraguái | פאראגואי | פארגוואי | פראגווי | פרגואי | פרגוואי | פרגוי | باراغواي				כימה כבר מצביעה על אותה רשומה
987007566831305171	dup-variants	kima-unresolved	מיוט	מיוט, Collectivité territoriale de Mayotte	live	מיוט	-12.84306, 45.13833						0	0.0	Collectivité territoriale de Mayotte | Département de Mayotte | Ile Mayotte | Maote | Mayotta | Mayotta Island | Mayotte | מיוט | مايوت	11954		heb: kima=מאיוט nli=מיוט	לא אותר מקום בכימה עבור הכותרת
987007561794005171	dup-variants	same-id	סינגפור	סינגפור, Shōnantō	live	סינגפור	1.31473, 104.24518	7564	987007561794005171	live	סינגפור	1.3, 103.8	18	49.5	Ciṅkappūr | Colony of Singapore | Garden City | Hingapoa | Hsin-chia-pʻo | Lion City | Red Dot | Republic of Singapore | Republik Singapura | Sanghāfūrah | Scingapô | Sengapou | Shingapōru | Shingapōru Kyōwakoku | Shōnan-shi | Shōnantō | Sin-ka-pho | Sinapoa | Singafora | Singapoer | Singapore | Singapore (Singapore) | Singapore City (Singapore) | Singapore Colony | Singaporo | Singapour | Singapul | Singapur | Singapura | Singapuri | Singapuro | Singapūras | Singapūro Respublika | Singeapór | Singgap'orŭ | Singgapura | Singhāfūrah | Singkhapō | Sinhapur | Sinkapoyrē | Sinngapuur | Sinqapur | Syonan-to | Szingapúr | Tumasik (Singapore) | Xinjiapo | Xinjiapo Gongheguo | Xinjiapo gong he guo | סאנגיפור | סינגפור | سنغافورة				כימה כבר מצביעה על אותה רשומה
